"логин";"Договор";"Номер договора";"Текущий статус";"Текущий статус1";"Тарифный план";"Тип договора";"Подключение id"
"15SAR03571";"1050039";"131713139";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Летай_ФА2015', 100 Мб, 700 руб. ";"ФЛ";"2559564"
"15SAR03572";"1050041";"131713141";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559562"
"15SAR03573";"1050044";"131713144";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559560"
"15SAR03574";"1050045";"131713145";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559558"
"15SAR03575";"1050048";"131713148";"Закрыт";" 4";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2559556"
"15SAR03576";"1050050";"131713150";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559553"
"15SAR03577";"1050051";"131713151";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559551"
"15SAR03578";"1050052";"131713152";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559568"
"15SAR03579";"1050053";"131713153";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559549"
"15SAR03580";"1050054";"131713154";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559572"
"15SAR03581";"1050055";"131713155";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559574"
"15SAR03582";"1050056";"131713156";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559547"
"15SAR03583";"1050057";"131713157";"Закрыт";" 4";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2559576"
"15SAR03584";"1050059";"131713159";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559545"
"15SAR03585";"1050062";"131713162";"Закрыт";" 4";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559580"
"15SAR03586";"1050065";"131713165";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559582"
"15SAR03588";"1050069";"131713169";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559543"
"15SAR03589";"1050070";"131713170";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559584"
"15SAR03590";"1050071";"131713171";"Активен";" 0";"Ф/Л Саранск 'Летай+ТВ_ФА2015', 100Мб, 101 канал, 950(700/250)";"ФЛ";"2559541"
"15SAR03591";"1050073";"131713173";"Закрыт";" 4";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2559587"
"15SAR03593";"1050074";"131713174";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559589"
"15SAR03592";"1050075";"131713175";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559539"
"15SAR03595";"1050076";"131713176";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559537"
"15SAR03594";"1050077";"131713177";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559591"
"15SAR03596";"1050079";"131713179";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559593"
"15SAR03597";"1050083";"131713183";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559604"
"15SAR03598";"1050084";"131713184";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2559608"
"15SAR03599";"1050085";"131713185";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559610"
"15SAR03600";"1050086";"131713186";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559570"
"15SAR03601";"1050087";"131713187";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559606"
"15SAR03602";"1050088";"131713188";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559596"
"15SAR03603";"1050089";"131713189";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559598"
"15SAR03604";"1050090";"131713190";"Закрыт";" 4";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2559600"
"15SAR03605";"1050091";"131713191";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559602"
"15SAR03606";"1050124";"131713224";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2559673"
"15SAR03607";"1050126";"131713226";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2560014"
"15SAR03608";"1050127";"131713227";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559676"
"15SAR03610";"1050129";"131713229";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559678"
"15SAR03611";"1050133";"131713233";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559680"
"15SAR03612";"1050134";"131713234";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559682"
"15SAR03614";"1050136";"131713236";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2559684"
"15SAR03615";"1050137";"131713237";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559686"
"15SAR03616";"1050138";"131713238";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559688"
"15SAR03617";"1050141";"131713241";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2559690"
"15SAR03618";"1050142";"131713242";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559692"
"15SAR03619";"1050144";"131713244";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559694"
"15SAR03620";"1050145";"131713245";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2559696"
"15SAR03621";"1050147";"131713247";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559698"
"15SAR03622";"1050153";"131713253";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559700"
"15SAR03625";"1050154";"131713255";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559702"
"15SAR03626";"1050166";"131713267";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559784"
"15SAR03627";"1050168";"131713269";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559782"
"15SAR03628";"1050172";"131713273";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559780"
"15SAR03629";"1050173";"131713274";"Закрыт";" 4";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559778"
"15SAR03630";"1050174";"131713275";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559776"
"15SAR03631";"1050178";"131713279";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559774"
"15SAR03632";"1050180";"131713281";"Закрыт";" 4";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2559772"
"15SAR03633";"1050182";"131713283";"Закрыт";" 4";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2559770"
"15SAR03634";"1050184";"131713285";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559768"
"15SAR03635";"1050185";"131713286";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559766"
"15SAR03636";"1050186";"131713287";"Закрыт";" 4";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2559764"
"15SAR03637";"1050196";"131713297";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559891"
"15SAR03638";"1050197";"131713298";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559881"
"15SAR03639";"1050198";"131713299";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559837"
"15SAR03640";"1050199";"131713300";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2559895"
"15SAR03641";"1050200";"131713301";"Закрыт";" 4";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2559879"
"15SAR03642";"1050201";"131713302";"Закрыт";" 4";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2559835"
"15SAR03643";"1050202";"131713303";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559833"
"15SAR03644";"1050203";"131713304";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559883"
"ttk131713305";"1050204";"131713305";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559831"
"15SAR03645";"1050205";"131713306";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559819"
"15SAR03646";"1050206";"131713307";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2559829"
"15SAR03647";"1050207";"131713308";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559849"
"15SAR03648";"1050208";"131713309";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559847"
"15SAR03649";"1050209";"131713310";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559845"
"15SAR03650";"1050210";"131713311";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559863"
"15SAR03651";"1050211";"131713312";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559803"
"15SAR03652";"1050212";"131713313";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559857"
"15SAR03655";"1050213";"131713314";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559861"
"15SAR03654";"1050214";"131713315";"Закрыт";" 4";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2559827"
"15SAR03653";"1050215";"131713316";"Приостановлен оператором";" 3";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559865"
"15SAR03656";"1050216";"131713317";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559853"
"15SAR03657";"1050217";"131713318";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2559825"
"15SAR03659";"1050218";"131713319";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2559821"
"15SAR03658";"1050219";"131713320";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2559840"
"ttk131775091";"1146479";"131775091";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2854898"
"16SAR00658";"1146488";"131775092";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2854900"
"16SAR00659";"1146502";"131775093";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854904"
"16SAR00660";"1146504";"131775094";"Активен";" 0";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2854908"
"16SAR00661";"1146505";"131775095";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2854910"
"16SAR00662";"1146546";"131775096";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854933"
"16SAR00663";"1146547";"131775097";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854944"
"16SAR00664";"1146548";"131775098";"Активен";" 0";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2854939"
"16SAR00666";"1146550";"131775099";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854935"
"16SAR00665";"1146554";"131775100";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854941"
"16SAR00667";"1146557";"131775101";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854937"
"16SAR00668";"1146558";"131775102";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854946"
"16SAR00669";"1146560";"131775103";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2854951"
"16SAR00670";"1146566";"131775104";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2854948"
"16SAR00671";"1146573";"131775105";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854972"
"ttk131775106";"1148114";"131775106";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2855323"
"16SAR00672";"1148135";"131775107";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2854974"
"16SAR00673";"1148136";"131775108";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854976"
"16SAR00674";"1148137";"131775109";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай_ФА2015', 100 Мб, 700 руб. ";"ФЛ";"2854978"
"16SAR00675";"1148138";"131775110";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854980"
"16SAR00676";"1148139";"131775111";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854982"
"16SAR00677";"1148140";"131775112";"Активен";" 0";"Ф/Л Саранск 'Пакет_ТТК-Мечтай+ТВ ФА2015', 30Мб/с, 650(400/250) руб.";"ФЛ";"2855012"
"16SAR00679";"1148141";"131775113";"Активен";" 0";"Ф/Л Саранск 'Пакет_ТТК-Мечтай+ТВ ФА2015', 30Мб/с, 650(400/250) руб.";"ФЛ";"2855016"
"16SAR00678";"1148142";"131775114";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2855014"
"16SAR00680";"1148144";"131775115";"Активен";" 0";"Ф/Л ""test"", 100Мб, 0 руб.(Интернет, МР Средневолжский)";"ФЛ";"2855018"
"16SAR00681";"1148145";"131775116";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2855020"
"16SAR00682";"1148146";"131775117";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2855022"
"16SAR00683";"1148147";"131775118";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2855024"
"16SAR00684";"1148149";"131775119";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2855026"
"16SAR00685";"1148151";"131775120";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2854996"
"16SAR00686";"1148152";"131775121";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2854999"
"16SAR00687";"1148154";"131775122";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2855002"
"16SAR00696";"1148156";"131775123";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2855294"
"16SAR00689";"1148862";"131775125";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2855005"
"16SAR00690";"1148863";"131775126";"Активен";" 0";"Ф/Л Саранск 'Качай+ТВ_ФА2015', 60Мб, 101 канал, 750(500/250)";"ФЛ";"2855008"
"16SAR00691";"1148869";"131775127";"Активен";" 0";"Ф/Л Саранск 'Пакет_ТТК-Мечтай+ТВ ФА2015', 30Мб/с, 650(400/250) руб.";"ФЛ";"2855010"
"16SAR00692";"1148873";"131775128";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2856143"
"16SAR00693";"1148875";"131775129";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2856150"
